# Avida count data
# Tue Oct 18 13:18:33 2016
#  1: update
#  2: number of insts executed this update
#  3: number of organisms
#  4: number of different genotypes
#  5: number of different threshold genotypes
#  6: (deprecated) number of different species
#  7: (deprecated) number of different threshold species
#  8: (deprecated) number of different lineages
#  9: number of births in this update
# 10: number of deaths in this update
# 11: number of breed true
# 12: number of breed true organisms?
# 13: number of no-birth organisms
# 14: number of single-threaded organisms
# 15: number of multi-threaded organisms
# 16: number of modified organisms

0 30 1 1 1 0 0 0 1 0 1 1 1 1 0 0 
100 1470 49 30 2 0 0 0 0 0 0 20 29 49 0 0 
200 10800 362 277 40 0 0 0 7 5 1 119 207 362 0 0 
300 29610 993 763 116 0 0 0 30 24 14 372 562 993 0 0 
400 57060 1909 1476 217 0 0 0 83 76 35 681 1067 1909 0 0 
500 92040 3080 2427 350 0 0 0 168 156 60 1077 1758 3080 0 0 
600 107250 3580 2805 438 0 0 0 170 165 70 1378 2009 3580 0 0 
700 107850 3595 2883 424 0 0 0 179 179 60 1292 2022 3595 0 0 
800 107910 3598 2918 434 0 0 0 147 146 50 1280 2030 3598 0 0 
900 107910 3598 2842 440 0 0 0 164 163 64 1330 2031 3598 0 0 
1000 107760 3594 2900 436 0 0 0 157 155 65 1293 2027 3594 0 0 
1100 107880 3595 2853 442 0 0 0 173 174 74 1316 2045 3595 0 0 
1200 107940 3599 2879 441 0 0 0 188 187 69 1310 2041 3599 0 0 
1300 107940 3597 2826 450 0 0 0 164 165 72 1378 2013 3597 0 0 
1400 107790 3594 2823 470 0 0 0 177 176 60 1394 2057 3594 0 0 
1500 107850 3596 2844 461 0 0 0 186 185 74 1386 2011 3596 0 0 
1600 107910 3597 2740 445 0 0 0 183 183 70 1484 2019 3597 0 0 
1700 107940 3597 2782 450 0 0 0 189 190 77 1449 2026 3597 0 0 
1800 107850 3598 2801 465 0 0 0 198 195 68 1462 2044 3598 0 0 
1900 107820 3595 2805 423 0 0 0 194 193 75 1432 2022 3595 0 0 
2000 107970 3597 2815 438 0 0 0 171 173 64 1416 2019 3597 0 0 
2100 107910 3598 2758 445 0 0 0 215 214 88 1475 2016 3598 0 0 
2200 107820 3593 2783 435 0 0 0 204 205 88 1434 2020 3593 0 0 
