# Avida reaction data
# Fri Jan 27 10:06:52 2017
# First column gives the current update, all further columns give the number
# of currently living organisms each reaction has affected.
#  1: Update
#  2: NOT
#  3: NAND
#  4: AND
#  5: ORN
#  6: OR
#  7: ANDN
#  8: NOR
#  9: XOR
# 10: EQU

0 0 0 0 0 0 0 0 0 0 
10 0 0 0 0 0 0 0 0 0 
20 0 0 0 0 0 0 0 0 0 
30 0 0 0 0 0 0 0 0 0 
40 0 0 0 0 0 0 0 0 0 
50 0 0 0 0 0 0 0 0 0 
60 0 0 0 0 0 0 0 0 0 
70 0 0 0 0 0 0 0 0 0 
80 0 0 0 0 0 0 0 0 0 
90 0 0 0 0 0 0 0 0 0 
100 0 0 0 0 0 0 0 0 0 
110 0 0 0 0 0 0 0 0 0 
120 0 0 0 0 0 0 0 0 0 
130 0 0 0 0 0 0 0 0 0 
140 0 0 0 0 0 0 0 0 0 
150 0 0 0 0 0 0 0 0 0 
160 0 0 0 0 0 0 0 0 0 
170 0 0 0 0 0 0 0 0 0 
180 0 0 0 0 0 0 0 0 0 
190 0 0 0 0 0 0 0 0 0 
200 0 0 0 0 0 0 0 0 0 
210 0 0 0 0 0 0 0 0 0 
220 0 0 0 0 0 0 0 0 0 
230 0 0 0 0 0 0 0 0 0 
240 0 0 0 0 0 0 0 0 0 
250 0 0 0 0 0 0 0 0 0 
260 0 0 0 0 0 0 0 0 0 
270 0 0 0 0 0 0 0 0 0 
280 0 0 0 0 0 0 0 0 0 
290 0 0 0 0 0 0 0 0 0 
300 0 0 0 0 0 0 0 0 0 
310 0 0 0 0 0 0 0 0 0 
320 0 0 0 0 0 0 0 0 0 
330 0 0 0 0 0 0 0 0 0 
340 0 0 0 0 0 0 0 0 0 
350 0 0 0 0 0 0 0 0 0 
360 0 0 0 0 0 0 0 0 0 
370 0 0 0 0 0 0 0 0 0 
380 0 0 0 0 0 0 0 0 0 
390 0 0 0 0 0 0 0 0 0 
400 0 0 0 0 0 0 0 0 0 
410 0 0 0 0 0 0 0 0 0 
420 0 0 0 0 0 0 0 0 0 
430 2 0 0 0 0 0 0 0 0 
440 0 0 0 0 0 0 0 0 0 
450 0 0 0 0 0 0 0 0 0 
460 2 0 0 0 0 0 0 0 0 
470 3 0 0 0 0 0 0 0 0 
480 5 0 0 0 0 0 0 0 0 
490 3 0 0 0 0 0 0 0 0 
500 4 0 0 0 0 0 0 0 0 
510 7 0 0 0 0 0 0 0 0 
520 3 0 0 0 0 0 0 0 0 
530 7 0 0 0 0 0 0 0 0 
540 9 0 0 0 0 0 0 0 0 
550 13 0 0 0 0 0 0 0 0 
560 11 0 0 0 0 0 0 0 0 
570 11 0 0 0 0 0 0 0 0 
580 17 0 0 0 0 0 0 0 0 
590 23 0 0 0 0 0 0 0 0 
600 24 0 0 0 0 0 0 0 0 
610 14 0 0 0 0 0 0 0 0 
620 13 0 0 0 0 0 0 0 0 
630 8 0 0 0 0 0 0 0 0 
640 16 0 0 0 0 0 0 0 0 
650 10 0 0 0 0 0 0 0 0 
660 16 0 0 0 0 0 0 0 0 
670 18 0 0 0 0 0 0 0 0 
680 16 0 0 0 0 0 0 0 0 
690 18 0 0 0 0 0 0 0 0 
700 21 0 0 0 0 0 0 0 0 
710 18 0 0 0 0 0 0 0 0 
720 17 0 0 0 0 0 0 0 0 
730 23 0 0 0 0 0 0 0 0 
740 28 0 0 0 0 0 0 0 0 
750 31 0 0 0 0 0 0 0 0 
760 33 0 0 0 0 0 0 0 0 
770 35 0 0 0 0 0 0 0 0 
780 44 0 0 0 0 0 0 0 0 
790 59 0 0 0 0 0 0 0 0 
800 65 0 0 0 0 0 0 0 0 
810 66 0 0 3 0 0 0 0 0 
820 69 0 0 3 0 0 0 0 0 
830 83 0 0 1 0 0 0 0 0 
840 78 0 0 5 0 0 0 0 0 
850 74 0 0 3 0 0 0 0 0 
860 81 0 0 4 0 0 0 0 0 
870 77 0 0 2 0 0 0 0 0 
880 92 0 0 4 0 0 0 0 0 
890 101 0 0 4 0 0 0 0 0 
900 113 0 0 1 0 0 0 0 0 
910 122 0 0 0 0 0 0 0 0 
920 135 0 0 3 0 0 0 0 0 
930 149 0 0 2 0 0 0 0 0 
940 163 0 0 4 0 0 0 0 0 
950 174 0 0 7 0 0 0 0 0 
960 166 1 0 14 0 0 0 0 0 
970 169 2 0 19 0 0 0 0 0 
980 178 2 0 14 0 0 0 0 0 
990 178 2 0 27 0 0 0 0 0 
1000 181 3 0 31 0 0 0 0 0 
1010 176 6 0 45 0 0 0 0 0 
1020 169 8 0 55 0 0 0 0 0 
1030 151 11 0 67 0 0 0 0 0 
1040 164 11 0 73 0 0 0 0 0 
1050 193 11 0 75 0 0 0 0 0 
1060 211 5 0 82 0 0 0 0 0 
1070 226 8 0 84 0 0 0 0 0 
1080 213 11 0 108 0 0 0 0 0 
1090 228 17 0 103 0 0 0 0 0 
1100 230 15 0 114 0 0 0 0 0 
1110 229 16 0 136 0 0 0 0 0 
1120 256 22 0 160 0 0 0 0 0 
1130 267 27 0 177 0 0 0 0 0 
1140 267 30 0 190 0 0 0 0 0 
1150 283 30 0 204 0 0 0 0 0 
1160 302 42 0 224 0 0 0 0 0 
